Request id,Pickup point,Driver id,Status,Request Date & Time,Drop Date & Time,Request Date,Request Time,Drop Date,Drop Time,Request Hour,Time Slot,Trip Completed
4794,City,NA,No Cars Available,14/07/2016 16:55:09,NA,14/07/2016,16:55:09,NA,NA,16,Day,No
4804,City,NA,No Cars Available,14/07/2016 17:02:52,NA,14/07/2016,17:02:52,NA,NA,17,Evening,No
4806,City,NA,No Cars Available,14/07/2016 17:06:55,NA,14/07/2016,17:06:55,NA,NA,17,Evening,No
4808,Airport,NA,No Cars Available,14/07/2016 17:14:22,NA,14/07/2016,17:14:22,NA,NA,17,Evening,No
4809,Airport,NA,No Cars Available,14/07/2016 17:14:31,NA,14/07/2016,17:14:31,NA,NA,17,Evening,No
4816,Airport,NA,No Cars Available,14/07/2016 17:14:49,NA,14/07/2016,17:14:49,NA,NA,17,Evening,No
4807,Airport,NA,No Cars Available,14/07/2016 17:15:22,NA,14/07/2016,17:15:22,NA,NA,17,Evening,No
4817,Airport,NA,No Cars Available,14/07/2016 17:17:26,NA,14/07/2016,17:17:26,NA,NA,17,Evening,No
4819,Airport,NA,No Cars Available,14/07/2016 17:18:14,NA,14/07/2016,17:18:14,NA,NA,17,Evening,No
4811,Airport,NA,No Cars Available,14/07/2016 17:18:21,NA,14/07/2016,17:18:21,NA,NA,17,Evening,No
4818,Airport,NA,No Cars Available,14/07/2016 17:20:56,NA,14/07/2016,17:20:56,NA,NA,17,Evening,No
4836,Airport,NA,No Cars Available,14/07/2016 17:21:14,NA,14/07/2016,17:21:14,NA,NA,17,Evening,No
4821,Airport,NA,No Cars Available,14/07/2016 17:21:48,NA,14/07/2016,17:21:48,NA,NA,17,Evening,No
4826,Airport,NA,No Cars Available,14/07/2016 17:24:44,NA,14/07/2016,17:24:44,NA,NA,17,Evening,No
4824,Airport,NA,No Cars Available,14/07/2016 17:24:53,NA,14/07/2016,17:24:53,NA,NA,17,Evening,No
4820,Airport,NA,No Cars Available,14/07/2016 17:25:02,NA,14/07/2016,17:25:02,NA,NA,17,Evening,No
4827,Airport,NA,No Cars Available,14/07/2016 17:25:30,NA,14/07/2016,17:25:30,NA,NA,17,Evening,No
4832,Airport,NA,No Cars Available,14/07/2016 17:26:50,NA,14/07/2016,17:26:50,NA,NA,17,Evening,No
4838,Airport,NA,No Cars Available,14/07/2016 17:27:16,NA,14/07/2016,17:27:16,NA,NA,17,Evening,No
4840,Airport,NA,No Cars Available,14/07/2016 17:27:31,NA,14/07/2016,17:27:31,NA,NA,17,Evening,No
4835,Airport,NA,No Cars Available,14/07/2016 17:27:45,NA,14/07/2016,17:27:45,NA,NA,17,Evening,No
4841,Airport,NA,No Cars Available,14/07/2016 17:27:46,NA,14/07/2016,17:27:46,NA,NA,17,Evening,No
4843,Airport,NA,No Cars Available,14/07/2016 17:28:37,NA,14/07/2016,17:28:37,NA,NA,17,Evening,No
4839,Airport,NA,No Cars Available,14/07/2016 17:28:58,NA,14/07/2016,17:28:58,NA,NA,17,Evening,No
4844,Airport,NA,No Cars Available,14/07/2016 17:30:35,NA,14/07/2016,17:30:35,NA,NA,17,Evening,No
4833,Airport,NA,No Cars Available,14/07/2016 17:30:47,NA,14/07/2016,17:30:47,NA,NA,17,Evening,No
4837,Airport,NA,No Cars Available,14/07/2016 17:30:51,NA,14/07/2016,17:30:51,NA,NA,17,Evening,No
4853,Airport,NA,No Cars Available,14/07/2016 17:33:46,NA,14/07/2016,17:33:46,NA,NA,17,Evening,No
4852,City,NA,No Cars Available,14/07/2016 17:34:06,NA,14/07/2016,17:34:06,NA,NA,17,Evening,No
4856,Airport,NA,No Cars Available,14/07/2016 17:34:34,NA,14/07/2016,17:34:34,NA,NA,17,Evening,No
4855,Airport,NA,No Cars Available,14/07/2016 17:34:36,NA,14/07/2016,17:34:36,NA,NA,17,Evening,No
4861,Airport,NA,No Cars Available,14/07/2016 17:34:46,NA,14/07/2016,17:34:46,NA,NA,17,Evening,No
4846,Airport,NA,No Cars Available,14/07/2016 17:35:02,NA,14/07/2016,17:35:02,NA,NA,17,Evening,No
4864,Airport,NA,No Cars Available,14/07/2016 17:35:59,NA,14/07/2016,17:35:59,NA,NA,17,Evening,No
4842,Airport,NA,No Cars Available,14/07/2016 17:36:08,NA,14/07/2016,17:36:08,NA,NA,17,Evening,No
4851,Airport,NA,No Cars Available,14/07/2016 17:36:45,NA,14/07/2016,17:36:45,NA,NA,17,Evening,No
4845,Airport,NA,No Cars Available,14/07/2016 17:37:44,NA,14/07/2016,17:37:44,NA,NA,17,Evening,No
4860,Airport,NA,No Cars Available,14/07/2016 17:38:56,NA,14/07/2016,17:38:56,NA,NA,17,Evening,No
4871,Airport,NA,No Cars Available,14/07/2016 17:43:04,NA,14/07/2016,17:43:04,NA,NA,17,Evening,No
4870,Airport,NA,No Cars Available,14/07/2016 17:43:44,NA,14/07/2016,17:43:44,NA,NA,17,Evening,No
4873,Airport,NA,No Cars Available,14/07/2016 17:44:27,NA,14/07/2016,17:44:27,NA,NA,17,Evening,No
4868,Airport,NA,No Cars Available,14/07/2016 17:44:39,NA,14/07/2016,17:44:39,NA,NA,17,Evening,No
4874,Airport,NA,No Cars Available,14/07/2016 17:47:02,NA,14/07/2016,17:47:02,NA,NA,17,Evening,No
4867,Airport,NA,No Cars Available,14/07/2016 17:47:04,NA,14/07/2016,17:47:04,NA,NA,17,Evening,No
4878,Airport,NA,No Cars Available,14/07/2016 17:48:48,NA,14/07/2016,17:48:48,NA,NA,17,Evening,No
4872,Airport,NA,No Cars Available,14/07/2016 17:50:53,NA,14/07/2016,17:50:53,NA,NA,17,Evening,No
4877,Airport,NA,No Cars Available,14/07/2016 17:51:28,NA,14/07/2016,17:51:28,NA,NA,17,Evening,No
4888,Airport,NA,No Cars Available,14/07/2016 17:52:06,NA,14/07/2016,17:52:06,NA,NA,17,Evening,No
4882,Airport,NA,No Cars Available,14/07/2016 17:53:51,NA,14/07/2016,17:53:51,NA,NA,17,Evening,No
4891,Airport,NA,No Cars Available,14/07/2016 17:55:37,NA,14/07/2016,17:55:37,NA,NA,17,Evening,No
4881,Airport,NA,No Cars Available,14/07/2016 17:56:02,NA,14/07/2016,17:56:02,NA,NA,17,Evening,No
4883,Airport,NA,No Cars Available,14/07/2016 17:56:19,NA,14/07/2016,17:56:19,NA,NA,17,Evening,No
4887,Airport,NA,No Cars Available,14/07/2016 17:58:23,NA,14/07/2016,17:58:23,NA,NA,17,Evening,No
4896,Airport,NA,No Cars Available,14/07/2016 17:58:25,NA,14/07/2016,17:58:25,NA,NA,17,Evening,No
4893,Airport,NA,No Cars Available,14/07/2016 18:00:30,NA,14/07/2016,18:00:30,NA,NA,18,Evening,No
4897,Airport,NA,No Cars Available,14/07/2016 18:01:06,NA,14/07/2016,18:01:06,NA,NA,18,Evening,No
4910,Airport,NA,No Cars Available,14/07/2016 18:02:21,NA,14/07/2016,18:02:21,NA,NA,18,Evening,No
4900,Airport,NA,No Cars Available,14/07/2016 18:04:03,NA,14/07/2016,18:04:03,NA,NA,18,Evening,No
4894,Airport,NA,No Cars Available,14/07/2016 18:04:57,NA,14/07/2016,18:04:57,NA,NA,18,Evening,No
4895,Airport,NA,No Cars Available,14/07/2016 18:06:45,NA,14/07/2016,18:06:45,NA,NA,18,Evening,No
4914,Airport,NA,No Cars Available,14/07/2016 18:10:00,NA,14/07/2016,18:10:00,NA,NA,18,Evening,No
4907,Airport,NA,No Cars Available,14/07/2016 18:10:12,NA,14/07/2016,18:10:12,NA,NA,18,Evening,No
4903,Airport,NA,No Cars Available,14/07/2016 18:10:29,NA,14/07/2016,18:10:29,NA,NA,18,Evening,No
4913,Airport,NA,No Cars Available,14/07/2016 18:10:46,NA,14/07/2016,18:10:46,NA,NA,18,Evening,No
4912,Airport,NA,No Cars Available,14/07/2016 18:11:14,NA,14/07/2016,18:11:14,NA,NA,18,Evening,No
4917,Airport,NA,No Cars Available,14/07/2016 18:13:32,NA,14/07/2016,18:13:32,NA,NA,18,Evening,No
4918,Airport,NA,No Cars Available,14/07/2016 18:14:47,NA,14/07/2016,18:14:47,NA,NA,18,Evening,No
4923,Airport,NA,No Cars Available,14/07/2016 18:15:14,NA,14/07/2016,18:15:14,NA,NA,18,Evening,No
4916,Airport,NA,No Cars Available,14/07/2016 18:15:19,NA,14/07/2016,18:15:19,NA,NA,18,Evening,No
4924,Airport,NA,No Cars Available,14/07/2016 18:15:44,NA,14/07/2016,18:15:44,NA,NA,18,Evening,No
4920,Airport,NA,No Cars Available,14/07/2016 18:15:49,NA,14/07/2016,18:15:49,NA,NA,18,Evening,No
4922,Airport,NA,No Cars Available,14/07/2016 18:16:24,NA,14/07/2016,18:16:24,NA,NA,18,Evening,No
4927,Airport,NA,No Cars Available,14/07/2016 18:16:43,NA,14/07/2016,18:16:43,NA,NA,18,Evening,No
4925,Airport,NA,No Cars Available,14/07/2016 18:17:23,NA,14/07/2016,18:17:23,NA,NA,18,Evening,No
4934,Airport,NA,No Cars Available,14/07/2016 18:17:40,NA,14/07/2016,18:17:40,NA,NA,18,Evening,No
4930,Airport,NA,No Cars Available,14/07/2016 18:22:17,NA,14/07/2016,18:22:17,NA,NA,18,Evening,No
4935,Airport,NA,No Cars Available,14/07/2016 18:22:19,NA,14/07/2016,18:22:19,NA,NA,18,Evening,No
4946,Airport,NA,No Cars Available,14/07/2016 18:25:40,NA,14/07/2016,18:25:40,NA,NA,18,Evening,No
4942,Airport,NA,No Cars Available,14/07/2016 18:26:09,NA,14/07/2016,18:26:09,NA,NA,18,Evening,No
4939,Airport,NA,No Cars Available,14/07/2016 18:28:38,NA,14/07/2016,18:28:38,NA,NA,18,Evening,No
4945,Airport,NA,No Cars Available,14/07/2016 18:29:35,NA,14/07/2016,18:29:35,NA,NA,18,Evening,No
4952,Airport,NA,No Cars Available,14/07/2016 18:29:44,NA,14/07/2016,18:29:44,NA,NA,18,Evening,No
4956,Airport,NA,No Cars Available,14/07/2016 18:30:19,NA,14/07/2016,18:30:19,NA,NA,18,Evening,No
4947,Airport,NA,No Cars Available,14/07/2016 18:30:56,NA,14/07/2016,18:30:56,NA,NA,18,Evening,No
4955,Airport,NA,No Cars Available,14/07/2016 18:31:07,NA,14/07/2016,18:31:07,NA,NA,18,Evening,No
4959,Airport,NA,No Cars Available,14/07/2016 18:32:30,NA,14/07/2016,18:32:30,NA,NA,18,Evening,No
4962,Airport,NA,No Cars Available,14/07/2016 18:33:44,NA,14/07/2016,18:33:44,NA,NA,18,Evening,No
4961,Airport,NA,No Cars Available,14/07/2016 18:34:46,NA,14/07/2016,18:34:46,NA,NA,18,Evening,No
4957,Airport,NA,No Cars Available,14/07/2016 18:34:48,NA,14/07/2016,18:34:48,NA,NA,18,Evening,No
4960,Airport,NA,No Cars Available,14/07/2016 18:36:00,NA,14/07/2016,18:36:00,NA,NA,18,Evening,No
4953,Airport,NA,No Cars Available,14/07/2016 18:36:15,NA,14/07/2016,18:36:15,NA,NA,18,Evening,No
4951,Airport,NA,No Cars Available,14/07/2016 18:36:25,NA,14/07/2016,18:36:25,NA,NA,18,Evening,No
4967,Airport,NA,No Cars Available,14/07/2016 18:36:36,NA,14/07/2016,18:36:36,NA,NA,18,Evening,No
4954,Airport,NA,No Cars Available,14/07/2016 18:37:26,NA,14/07/2016,18:37:26,NA,NA,18,Evening,No
4965,Airport,NA,No Cars Available,14/07/2016 18:38:01,NA,14/07/2016,18:38:01,NA,NA,18,Evening,No
4972,Airport,NA,No Cars Available,14/07/2016 18:44:15,NA,14/07/2016,18:44:15,NA,NA,18,Evening,No
4983,City,NA,No Cars Available,14/07/2016 18:44:16,NA,14/07/2016,18:44:16,NA,NA,18,Evening,No
4989,Airport,NA,No Cars Available,14/07/2016 18:45:12,NA,14/07/2016,18:45:12,NA,NA,18,Evening,No
4973,Airport,NA,No Cars Available,14/07/2016 18:45:17,NA,14/07/2016,18:45:17,NA,NA,18,Evening,No
4980,Airport,NA,No Cars Available,14/07/2016 18:47:22,NA,14/07/2016,18:47:22,NA,NA,18,Evening,No
4982,Airport,NA,No Cars Available,14/07/2016 18:47:23,NA,14/07/2016,18:47:23,NA,NA,18,Evening,No
4970,Airport,NA,No Cars Available,14/07/2016 18:47:37,NA,14/07/2016,18:47:37,NA,NA,18,Evening,No
4984,Airport,NA,No Cars Available,14/07/2016 18:48:28,NA,14/07/2016,18:48:28,NA,NA,18,Evening,No
4990,Airport,NA,No Cars Available,14/07/2016 18:48:36,NA,14/07/2016,18:48:36,NA,NA,18,Evening,No
4985,Airport,NA,No Cars Available,14/07/2016 18:48:45,NA,14/07/2016,18:48:45,NA,NA,18,Evening,No
4992,Airport,NA,No Cars Available,14/07/2016 18:48:59,NA,14/07/2016,18:48:59,NA,NA,18,Evening,No
4991,Airport,NA,No Cars Available,14/07/2016 18:49:48,NA,14/07/2016,18:49:48,NA,NA,18,Evening,No
4979,Airport,NA,No Cars Available,14/07/2016 18:49:50,NA,14/07/2016,18:49:50,NA,NA,18,Evening,No
4994,Airport,NA,No Cars Available,14/07/2016 18:52:21,NA,14/07/2016,18:52:21,NA,NA,18,Evening,No
4993,Airport,NA,No Cars Available,14/07/2016 18:53:04,NA,14/07/2016,18:53:04,NA,NA,18,Evening,No
4988,Airport,NA,No Cars Available,14/07/2016 18:53:59,NA,14/07/2016,18:53:59,NA,NA,18,Evening,No
4995,Airport,NA,No Cars Available,14/07/2016 18:55:12,NA,14/07/2016,18:55:12,NA,NA,18,Evening,No
5000,Airport,NA,No Cars Available,14/07/2016 18:56:45,NA,14/07/2016,18:56:45,NA,NA,18,Evening,No
5002,Airport,NA,No Cars Available,14/07/2016 18:56:55,NA,14/07/2016,18:56:55,NA,NA,18,Evening,No
5004,Airport,NA,No Cars Available,14/07/2016 18:57:20,NA,14/07/2016,18:57:20,NA,NA,18,Evening,No
5006,Airport,NA,No Cars Available,14/07/2016 18:57:54,NA,14/07/2016,18:57:54,NA,NA,18,Evening,No
5007,Airport,NA,No Cars Available,14/07/2016 18:58:17,NA,14/07/2016,18:58:17,NA,NA,18,Evening,No
5003,Airport,NA,No Cars Available,14/07/2016 18:58:31,NA,14/07/2016,18:58:31,NA,NA,18,Evening,No
5009,Airport,NA,No Cars Available,14/07/2016 19:00:24,NA,14/07/2016,19:00:24,NA,NA,19,Evening,No
4999,Airport,NA,No Cars Available,14/07/2016 19:01:06,NA,14/07/2016,19:01:06,NA,NA,19,Evening,No
5008,Airport,NA,No Cars Available,14/07/2016 19:02:20,NA,14/07/2016,19:02:20,NA,NA,19,Evening,No
5011,Airport,NA,No Cars Available,14/07/2016 19:02:20,NA,14/07/2016,19:02:20,NA,NA,19,Evening,No
5014,City,NA,No Cars Available,14/07/2016 19:02:30,NA,14/07/2016,19:02:30,NA,NA,19,Evening,No
5015,Airport,NA,No Cars Available,14/07/2016 19:04:05,NA,14/07/2016,19:04:05,NA,NA,19,Evening,No
5005,Airport,NA,No Cars Available,14/07/2016 19:04:18,NA,14/07/2016,19:04:18,NA,NA,19,Evening,No
5010,Airport,NA,No Cars Available,14/07/2016 19:05:28,NA,14/07/2016,19:05:28,NA,NA,19,Evening,No
5026,Airport,NA,No Cars Available,14/07/2016 19:05:47,NA,14/07/2016,19:05:47,NA,NA,19,Evening,No
5022,Airport,NA,No Cars Available,14/07/2016 19:06:09,NA,14/07/2016,19:06:09,NA,NA,19,Evening,No
5016,Airport,NA,No Cars Available,14/07/2016 19:06:13,NA,14/07/2016,19:06:13,NA,NA,19,Evening,No
5021,Airport,NA,No Cars Available,14/07/2016 19:06:43,NA,14/07/2016,19:06:43,NA,NA,19,Evening,No
5020,Airport,NA,No Cars Available,14/07/2016 19:08:13,NA,14/07/2016,19:08:13,NA,NA,19,Evening,No
5018,Airport,NA,No Cars Available,14/07/2016 19:09:22,NA,14/07/2016,19:09:22,NA,NA,19,Evening,No
5037,Airport,NA,No Cars Available,14/07/2016 19:10:01,NA,14/07/2016,19:10:01,NA,NA,19,Evening,No
5027,Airport,NA,No Cars Available,14/07/2016 19:10:41,NA,14/07/2016,19:10:41,NA,NA,19,Evening,No
5030,Airport,NA,No Cars Available,14/07/2016 19:11:50,NA,14/07/2016,19:11:50,NA,NA,19,Evening,No
5034,Airport,NA,No Cars Available,14/07/2016 19:12:03,NA,14/07/2016,19:12:03,NA,NA,19,Evening,No
5028,Airport,NA,No Cars Available,14/07/2016 19:13:31,NA,14/07/2016,19:13:31,NA,NA,19,Evening,No
5036,Airport,NA,No Cars Available,14/07/2016 19:17:42,NA,14/07/2016,19:17:42,NA,NA,19,Evening,No
5048,Airport,NA,No Cars Available,14/07/2016 19:18:29,NA,14/07/2016,19:18:29,NA,NA,19,Evening,No
5035,Airport,NA,No Cars Available,14/07/2016 19:18:43,NA,14/07/2016,19:18:43,NA,NA,19,Evening,No
5040,Airport,NA,No Cars Available,14/07/2016 19:20:18,NA,14/07/2016,19:20:18,NA,NA,19,Evening,No
5043,Airport,NA,No Cars Available,14/07/2016 19:20:59,NA,14/07/2016,19:20:59,NA,NA,19,Evening,No
5059,Airport,NA,No Cars Available,14/07/2016 19:21:15,NA,14/07/2016,19:21:15,NA,NA,19,Evening,No
5047,Airport,NA,No Cars Available,14/07/2016 19:22:15,NA,14/07/2016,19:22:15,NA,NA,19,Evening,No
5045,Airport,NA,No Cars Available,14/07/2016 19:22:50,NA,14/07/2016,19:22:50,NA,NA,19,Evening,No
5055,Airport,NA,No Cars Available,14/07/2016 19:24:18,NA,14/07/2016,19:24:18,NA,NA,19,Evening,No
5044,Airport,NA,No Cars Available,14/07/2016 19:24:24,NA,14/07/2016,19:24:24,NA,NA,19,Evening,No
5062,Airport,NA,No Cars Available,14/07/2016 19:24:34,NA,14/07/2016,19:24:34,NA,NA,19,Evening,No
5057,Airport,NA,No Cars Available,14/07/2016 19:24:50,NA,14/07/2016,19:24:50,NA,NA,19,Evening,No
5049,Airport,NA,No Cars Available,14/07/2016 19:25:41,NA,14/07/2016,19:25:41,NA,NA,19,Evening,No
5054,Airport,NA,No Cars Available,14/07/2016 19:26:40,NA,14/07/2016,19:26:40,NA,NA,19,Evening,No
5052,Airport,NA,No Cars Available,14/07/2016 19:26:41,NA,14/07/2016,19:26:41,NA,NA,19,Evening,No
5046,Airport,NA,No Cars Available,14/07/2016 19:27:26,NA,14/07/2016,19:27:26,NA,NA,19,Evening,No
5058,Airport,NA,No Cars Available,14/07/2016 19:27:35,NA,14/07/2016,19:27:35,NA,NA,19,Evening,No
5053,Airport,NA,No Cars Available,14/07/2016 19:28:12,NA,14/07/2016,19:28:12,NA,NA,19,Evening,No
5063,Airport,NA,No Cars Available,14/07/2016 19:29:37,NA,14/07/2016,19:29:37,NA,NA,19,Evening,No
5068,Airport,NA,No Cars Available,14/07/2016 19:30:46,NA,14/07/2016,19:30:46,NA,NA,19,Evening,No
5065,Airport,NA,No Cars Available,14/07/2016 19:31:43,NA,14/07/2016,19:31:43,NA,NA,19,Evening,No
5069,Airport,NA,No Cars Available,14/07/2016 19:33:02,NA,14/07/2016,19:33:02,NA,NA,19,Evening,No
5067,Airport,NA,No Cars Available,14/07/2016 19:34:56,NA,14/07/2016,19:34:56,NA,NA,19,Evening,No
5074,Airport,NA,No Cars Available,14/07/2016 19:36:02,NA,14/07/2016,19:36:02,NA,NA,19,Evening,No
5073,Airport,NA,No Cars Available,14/07/2016 19:36:34,NA,14/07/2016,19:36:34,NA,NA,19,Evening,No
5072,Airport,NA,No Cars Available,14/07/2016 19:38:32,NA,14/07/2016,19:38:32,NA,NA,19,Evening,No
5078,Airport,NA,No Cars Available,14/07/2016 19:39:27,NA,14/07/2016,19:39:27,NA,NA,19,Evening,No
5083,Airport,NA,No Cars Available,14/07/2016 19:41:27,NA,14/07/2016,19:41:27,NA,NA,19,Evening,No
5080,Airport,NA,No Cars Available,14/07/2016 19:44:00,NA,14/07/2016,19:44:00,NA,NA,19,Evening,No
5085,Airport,NA,No Cars Available,14/07/2016 19:44:45,NA,14/07/2016,19:44:45,NA,NA,19,Evening,No
5077,Airport,NA,No Cars Available,14/07/2016 19:45:37,NA,14/07/2016,19:45:37,NA,NA,19,Evening,No
5084,Airport,NA,No Cars Available,14/07/2016 19:46:14,NA,14/07/2016,19:46:14,NA,NA,19,Evening,No
5090,Airport,NA,No Cars Available,14/07/2016 19:47:18,NA,14/07/2016,19:47:18,NA,NA,19,Evening,No
5092,Airport,NA,No Cars Available,14/07/2016 19:47:30,NA,14/07/2016,19:47:30,NA,NA,19,Evening,No
5082,Airport,NA,No Cars Available,14/07/2016 19:49:25,NA,14/07/2016,19:49:25,NA,NA,19,Evening,No
5091,Airport,NA,No Cars Available,14/07/2016 19:49:28,NA,14/07/2016,19:49:28,NA,NA,19,Evening,No
5087,Airport,NA,No Cars Available,14/07/2016 19:50:05,NA,14/07/2016,19:50:05,NA,NA,19,Evening,No
5093,Airport,NA,No Cars Available,14/07/2016 19:52:10,NA,14/07/2016,19:52:10,NA,NA,19,Evening,No
5081,Airport,NA,No Cars Available,14/07/2016 19:52:43,NA,14/07/2016,19:52:43,NA,NA,19,Evening,No
5102,Airport,NA,No Cars Available,14/07/2016 19:53:40,NA,14/07/2016,19:53:40,NA,NA,19,Evening,No
5114,Airport,NA,No Cars Available,14/07/2016 19:54:10,NA,14/07/2016,19:54:10,NA,NA,19,Evening,No
5094,Airport,NA,No Cars Available,14/07/2016 19:54:29,NA,14/07/2016,19:54:29,NA,NA,19,Evening,No
5103,Airport,NA,No Cars Available,14/07/2016 19:56:17,NA,14/07/2016,19:56:17,NA,NA,19,Evening,No
5101,City,NA,No Cars Available,14/07/2016 19:56:21,NA,14/07/2016,19:56:21,NA,NA,19,Evening,No
5107,City,NA,No Cars Available,14/07/2016 19:57:06,NA,14/07/2016,19:57:06,NA,NA,19,Evening,No
5119,Airport,NA,No Cars Available,14/07/2016 19:57:52,NA,14/07/2016,19:57:52,NA,NA,19,Evening,No
5104,Airport,NA,No Cars Available,14/07/2016 19:58:32,NA,14/07/2016,19:58:32,NA,NA,19,Evening,No
5109,Airport,NA,No Cars Available,14/07/2016 19:59:18,NA,14/07/2016,19:59:18,NA,NA,19,Evening,No
5112,Airport,NA,No Cars Available,14/07/2016 19:59:48,NA,14/07/2016,19:59:48,NA,NA,19,Evening,No
5117,Airport,NA,No Cars Available,14/07/2016 19:59:48,NA,14/07/2016,19:59:48,NA,NA,19,Evening,No
5099,Airport,NA,No Cars Available,14/07/2016 19:59:58,NA,14/07/2016,19:59:58,NA,NA,19,Evening,No
5118,City,NA,No Cars Available,14/07/2016 20:00:48,NA,14/07/2016,20:00:48,NA,NA,20,Evening,No
5106,Airport,NA,No Cars Available,14/07/2016 20:00:55,NA,14/07/2016,20:00:55,NA,NA,20,Evening,No
5110,Airport,NA,No Cars Available,14/07/2016 20:02:23,NA,14/07/2016,20:02:23,NA,NA,20,Evening,No
5111,Airport,NA,No Cars Available,14/07/2016 20:03:50,NA,14/07/2016,20:03:50,NA,NA,20,Evening,No
5120,Airport,NA,No Cars Available,14/07/2016 20:04:55,NA,14/07/2016,20:04:55,NA,NA,20,Evening,No
5121,Airport,NA,No Cars Available,14/07/2016 20:06:35,NA,14/07/2016,20:06:35,NA,NA,20,Evening,No
5123,Airport,NA,No Cars Available,14/07/2016 20:06:40,NA,14/07/2016,20:06:40,NA,NA,20,Evening,No
5124,Airport,NA,No Cars Available,14/07/2016 20:07:58,NA,14/07/2016,20:07:58,NA,NA,20,Evening,No
5127,Airport,NA,No Cars Available,14/07/2016 20:08:34,NA,14/07/2016,20:08:34,NA,NA,20,Evening,No
5126,Airport,NA,No Cars Available,14/07/2016 20:09:06,NA,14/07/2016,20:09:06,NA,NA,20,Evening,No
5125,Airport,NA,No Cars Available,14/07/2016 20:09:13,NA,14/07/2016,20:09:13,NA,NA,20,Evening,No
5113,City,NA,No Cars Available,14/07/2016 20:09:49,NA,14/07/2016,20:09:49,NA,NA,20,Evening,No
5130,Airport,NA,No Cars Available,14/07/2016 20:10:11,NA,14/07/2016,20:10:11,NA,NA,20,Evening,No
5129,Airport,NA,No Cars Available,14/07/2016 20:10:31,NA,14/07/2016,20:10:31,NA,NA,20,Evening,No
5138,Airport,NA,No Cars Available,14/07/2016 20:12:41,NA,14/07/2016,20:12:41,NA,NA,20,Evening,No
5128,Airport,NA,No Cars Available,14/07/2016 20:12:46,NA,14/07/2016,20:12:46,NA,NA,20,Evening,No
5131,City,NA,No Cars Available,14/07/2016 20:13:12,NA,14/07/2016,20:13:12,NA,NA,20,Evening,No
5134,Airport,NA,No Cars Available,14/07/2016 20:13:32,NA,14/07/2016,20:13:32,NA,NA,20,Evening,No
5137,Airport,NA,No Cars Available,14/07/2016 20:13:35,NA,14/07/2016,20:13:35,NA,NA,20,Evening,No
5143,Airport,NA,No Cars Available,14/07/2016 20:14:35,NA,14/07/2016,20:14:35,NA,NA,20,Evening,No
5140,Airport,NA,No Cars Available,14/07/2016 20:14:50,NA,14/07/2016,20:14:50,NA,NA,20,Evening,No
5139,Airport,NA,No Cars Available,14/07/2016 20:15:50,NA,14/07/2016,20:15:50,NA,NA,20,Evening,No
5135,Airport,NA,No Cars Available,14/07/2016 20:16:25,NA,14/07/2016,20:16:25,NA,NA,20,Evening,No
5146,Airport,NA,No Cars Available,14/07/2016 20:16:45,NA,14/07/2016,20:16:45,NA,NA,20,Evening,No
5148,Airport,NA,No Cars Available,14/07/2016 20:18:17,NA,14/07/2016,20:18:17,NA,NA,20,Evening,No
5151,Airport,NA,No Cars Available,14/07/2016 20:19:48,NA,14/07/2016,20:19:48,NA,NA,20,Evening,No
5136,Airport,NA,No Cars Available,14/07/2016 20:20:39,NA,14/07/2016,20:20:39,NA,NA,20,Evening,No
5147,Airport,NA,No Cars Available,14/07/2016 20:21:30,NA,14/07/2016,20:21:30,NA,NA,20,Evening,No
5159,Airport,NA,No Cars Available,14/07/2016 20:22:44,NA,14/07/2016,20:22:44,NA,NA,20,Evening,No
5152,Airport,NA,No Cars Available,14/07/2016 20:23:19,NA,14/07/2016,20:23:19,NA,NA,20,Evening,No
5162,Airport,NA,No Cars Available,14/07/2016 20:24:20,NA,14/07/2016,20:24:20,NA,NA,20,Evening,No
5161,Airport,NA,No Cars Available,14/07/2016 20:24:33,NA,14/07/2016,20:24:33,NA,NA,20,Evening,No
5150,Airport,NA,No Cars Available,14/07/2016 20:26:03,NA,14/07/2016,20:26:03,NA,NA,20,Evening,No
5156,Airport,NA,No Cars Available,14/07/2016 20:26:14,NA,14/07/2016,20:26:14,NA,NA,20,Evening,No
5155,Airport,NA,No Cars Available,14/07/2016 20:26:22,NA,14/07/2016,20:26:22,NA,NA,20,Evening,No
5158,Airport,NA,No Cars Available,14/07/2016 20:27:10,NA,14/07/2016,20:27:10,NA,NA,20,Evening,No
5170,Airport,NA,No Cars Available,14/07/2016 20:29:01,NA,14/07/2016,20:29:01,NA,NA,20,Evening,No
5165,Airport,NA,No Cars Available,14/07/2016 20:30:55,NA,14/07/2016,20:30:55,NA,NA,20,Evening,No
5169,Airport,NA,No Cars Available,14/07/2016 20:31:29,NA,14/07/2016,20:31:29,NA,NA,20,Evening,No
5157,Airport,NA,No Cars Available,14/07/2016 20:31:56,NA,14/07/2016,20:31:56,NA,NA,20,Evening,No
5177,Airport,NA,No Cars Available,14/07/2016 20:33:07,NA,14/07/2016,20:33:07,NA,NA,20,Evening,No
5167,Airport,NA,No Cars Available,14/07/2016 20:33:29,NA,14/07/2016,20:33:29,NA,NA,20,Evening,No
5173,Airport,NA,No Cars Available,14/07/2016 20:33:48,NA,14/07/2016,20:33:48,NA,NA,20,Evening,No
