Request_id,Pickup_point,Driver_id,Status,Request_DateTime,Drop_DateTime,Request_Date,Request_Time,Drop_Date,Drop_Time,Request_Hour,Time_Slot,Trip_Completed,
5156,Airport,NA,No Cars Available,14/07/2016 20:26:14,NA,14/07/2016,8:26:14 PM,NA,NA,20,Evening,No,
5157,Airport,NA,No Cars Available,14/07/2016 20:31:56,NA,14/07/2016,8:31:56 PM,NA,NA,20,Evening,No,
5158,Airport,NA,No Cars Available,14/07/2016 20:27:10,NA,14/07/2016,8:27:10 PM,NA,NA,20,Evening,No,
5159,Airport,NA,No Cars Available,14/07/2016 20:22:44,NA,14/07/2016,8:22:44 PM,NA,NA,20,Evening,No,
5160,City,299,Trip Completed,14/07/2016 20:28:32,14/07/2016 21:12:48,14/07/2016,8:28:32 PM,14/07/2016,9:12:48 PM,20,Evening,Yes,
5161,Airport,NA,No Cars Available,14/07/2016 20:24:33,NA,14/07/2016,8:24:33 PM,NA,NA,20,Evening,No,
5162,Airport,NA,No Cars Available,14/07/2016 20:24:20,NA,14/07/2016,8:24:20 PM,NA,NA,20,Evening,No,
5163,Airport,15,Trip Completed,14/07/2016 20:34:30,14/07/2016 21:05:18,14/07/2016,8:34:30 PM,14/07/2016,9:05:18 PM,20,Evening,Yes,
5164,City,147,Trip Completed,14/07/2016 20:25:24,14/07/2016 20:54:03,14/07/2016,8:25:24 PM,14/07/2016,8:54:03 PM,20,Evening,Yes,
5165,Airport,NA,No Cars Available,14/07/2016 20:30:55,NA,14/07/2016,8:30:55 PM,NA,NA,20,Evening,No,
5166,Airport,NA,No Cars Available,14/07/2016 20:34:28,NA,14/07/2016,8:34:28 PM,NA,NA,20,Evening,No,
5167,Airport,NA,No Cars Available,14/07/2016 20:33:29,NA,14/07/2016,8:33:29 PM,NA,NA,20,Evening,No,
5168,Airport,NA,No Cars Available,14/07/2016 20:33:53,NA,14/07/2016,8:33:53 PM,NA,NA,20,Evening,No,
5169,Airport,NA,No Cars Available,14/07/2016 20:31:29,NA,14/07/2016,8:31:29 PM,NA,NA,20,Evening,No,
5170,Airport,NA,No Cars Available,14/07/2016 20:29:01,NA,14/07/2016,8:29:01 PM,NA,NA,20,Evening,No,
5171,Airport,88,Trip Completed,14/07/2016 20:29:51,14/07/2016 21:35:12,14/07/2016,8:29:51 PM,14/07/2016,9:35:12 PM,20,Evening,Yes,
5172,Airport,NA,No Cars Available,14/07/2016 20:37:49,NA,14/07/2016,8:37:49 PM,NA,NA,20,Evening,No,
5173,Airport,NA,No Cars Available,14/07/2016 20:33:48,NA,14/07/2016,8:33:48 PM,NA,NA,20,Evening,No,
5174,City,155,Trip Completed,14/07/2016 20:29:43,14/07/2016 21:24:38,14/07/2016,8:29:43 PM,14/07/2016,9:24:38 PM,20,Evening,Yes,
5175,City,235,Trip Completed,14/07/2016 20:27:44,14/07/2016 21:40:19,14/07/2016,8:27:44 PM,14/07/2016,9:40:19 PM,20,Evening,Yes,
5176,City,126,Trip Completed,14/07/2016 20:37:58,14/07/2016 21:38:02,14/07/2016,8:37:58 PM,14/07/2016,9:38:02 PM,20,Evening,Yes,
5177,Airport,NA,No Cars Available,14/07/2016 20:33:07,NA,14/07/2016,8:33:07 PM,NA,NA,20,Evening,No,
5178,Airport,NA,No Cars Available,14/07/2016 20:35:30,NA,14/07/2016,8:35:30 PM,NA,NA,20,Evening,No,
5179,Airport,NA,No Cars Available,14/07/2016 20:37:22,NA,14/07/2016,8:37:22 PM,NA,NA,20,Evening,No,
5180,Airport,NA,No Cars Available,14/07/2016 20:36:38,NA,14/07/2016,8:36:38 PM,NA,NA,20,Evening,No,
5181,Airport,NA,No Cars Available,14/07/2016 20:39:20,NA,14/07/2016,8:39:20 PM,NA,NA,20,Evening,No,
5182,Airport,NA,No Cars Available,14/07/2016 20:38:19,NA,14/07/2016,8:38:19 PM,NA,NA,20,Evening,No,
5183,Airport,NA,No Cars Available,14/07/2016 20:34:55,NA,14/07/2016,8:34:55 PM,NA,NA,20,Evening,No,
5184,City,84,Trip Completed,14/07/2016 20:42:24,14/07/2016 21:49:56,14/07/2016,8:42:24 PM,14/07/2016,9:49:56 PM,20,Evening,Yes,
5185,Airport,177,Trip Completed,14/07/2016 20:35:30,14/07/2016 21:49:35,14/07/2016,8:35:30 PM,14/07/2016,9:49:35 PM,20,Evening,Yes,
5186,Airport,NA,No Cars Available,14/07/2016 20:45:34,NA,14/07/2016,8:45:34 PM,NA,NA,20,Evening,No,
5187,Airport,NA,No Cars Available,14/07/2016 20:42:36,NA,14/07/2016,8:42:36 PM,NA,NA,20,Evening,No,
5188,Airport,NA,No Cars Available,14/07/2016 20:48:19,NA,14/07/2016,8:48:19 PM,NA,NA,20,Evening,No,
5189,Airport,NA,No Cars Available,14/07/2016 20:44:16,NA,14/07/2016,8:44:16 PM,NA,NA,20,Evening,No,
5190,Airport,NA,No Cars Available,14/07/2016 20:49:42,NA,14/07/2016,8:49:42 PM,NA,NA,20,Evening,No,
5191,City,NA,No Cars Available,14/07/2016 20:46:54,NA,14/07/2016,8:46:54 PM,NA,NA,20,Evening,No,
5192,Airport,NA,No Cars Available,14/07/2016 20:52:06,NA,14/07/2016,8:52:06 PM,NA,NA,20,Evening,No,
5193,Airport,129,Trip Completed,14/07/2016 20:45:13,14/07/2016 21:30:32,14/07/2016,8:45:13 PM,14/07/2016,9:30:32 PM,20,Evening,Yes,
5194,City,294,Trip Completed,14/07/2016 20:42:51,14/07/2016 21:26:49,14/07/2016,8:42:51 PM,14/07/2016,9:26:49 PM,20,Evening,Yes,
5195,Airport,NA,No Cars Available,14/07/2016 20:50:45,NA,14/07/2016,8:50:45 PM,NA,NA,20,Evening,No,
5196,Airport,NA,No Cars Available,14/07/2016 20:48:23,NA,14/07/2016,8:48:23 PM,NA,NA,20,Evening,No,
5197,Airport,NA,No Cars Available,14/07/2016 20:50:35,NA,14/07/2016,8:50:35 PM,NA,NA,20,Evening,No,
5198,Airport,223,Trip Completed,14/07/2016 20:45:20,14/07/2016 21:38:07,14/07/2016,8:45:20 PM,14/07/2016,9:38:07 PM,20,Evening,Yes,
5199,City,36,Trip Completed,14/07/2016 20:50:52,14/07/2016 21:57:39,14/07/2016,8:50:52 PM,14/07/2016,9:57:39 PM,20,Evening,Yes,
5200,Airport,179,Trip Completed,14/07/2016 20:48:33,14/07/2016 21:38:17,14/07/2016,8:48:33 PM,14/07/2016,9:38:17 PM,20,Evening,Yes,
5201,Airport,NA,No Cars Available,14/07/2016 20:50:20,NA,14/07/2016,8:50:20 PM,NA,NA,20,Evening,No,
5202,Airport,1,Cancelled,14/07/2016 20:51:37,NA,14/07/2016,8:51:37 PM,NA,NA,20,Evening,No,
5203,Airport,NA,No Cars Available,14/07/2016 20:54:01,NA,14/07/2016,8:54:01 PM,NA,NA,20,Evening,No,
5204,City,NA,No Cars Available,14/07/2016 20:53:20,NA,14/07/2016,8:53:20 PM,NA,NA,20,Evening,No,
5205,Airport,NA,No Cars Available,14/07/2016 20:56:53,NA,14/07/2016,8:56:53 PM,NA,NA,20,Evening,No,
5206,Airport,NA,No Cars Available,14/07/2016 20:54:14,NA,14/07/2016,8:54:14 PM,NA,NA,20,Evening,No,
5207,Airport,18,Trip Completed,14/07/2016 20:57:41,14/07/2016 21:56:21,14/07/2016,8:57:41 PM,14/07/2016,9:56:21 PM,20,Evening,Yes,
5208,Airport,20,Cancelled,14/07/2016 20:55:57,NA,14/07/2016,8:55:57 PM,NA,NA,20,Evening,No,
5209,Airport,171,Trip Completed,14/07/2016 20:58:21,14/07/2016 21:59:37,14/07/2016,8:58:21 PM,14/07/2016,9:59:37 PM,20,Evening,Yes,
5210,City,226,Trip Completed,14/07/2016 20:56:31,14/07/2016 22:08:13,14/07/2016,8:56:31 PM,14/07/2016,10:08:13 PM,20,Evening,Yes,
5211,Airport,NA,No Cars Available,14/07/2016 20:52:29,NA,14/07/2016,8:52:29 PM,NA,NA,20,Evening,No,
5212,Airport,NA,No Cars Available,14/07/2016 20:55:44,NA,14/07/2016,8:55:44 PM,NA,NA,20,Evening,No,
5213,Airport,NA,No Cars Available,14/07/2016 21:01:14,NA,14/07/2016,9:01:14 PM,NA,NA,21,Evening,No,
5214,Airport,184,Trip Completed,14/07/2016 20:59:09,14/07/2016 21:48:04,14/07/2016,8:59:09 PM,14/07/2016,9:48:04 PM,20,Evening,Yes,
5215,Airport,NA,No Cars Available,14/07/2016 20:58:21,NA,14/07/2016,8:58:21 PM,NA,NA,20,Evening,No,
5216,Airport,65,Trip Completed,14/07/2016 20:56:47,14/07/2016 21:45:04,14/07/2016,8:56:47 PM,14/07/2016,9:45:04 PM,20,Evening,Yes,
5217,City,231,Trip Completed,14/07/2016 20:53:25,14/07/2016 21:39:30,14/07/2016,8:53:25 PM,14/07/2016,9:39:30 PM,20,Evening,Yes,
5218,Airport,NA,No Cars Available,14/07/2016 20:56:01,NA,14/07/2016,8:56:01 PM,NA,NA,20,Evening,No,
5219,City,124,Trip Completed,14/07/2016 21:00:35,14/07/2016 22:05:19,14/07/2016,9:00:35 PM,14/07/2016,10:05:19 PM,21,Evening,Yes,
5220,Airport,NA,No Cars Available,14/07/2016 21:04:06,NA,14/07/2016,9:04:06 PM,NA,NA,21,Evening,No,
5221,Airport,134,Cancelled,14/07/2016 21:01:34,NA,14/07/2016,9:01:34 PM,NA,NA,21,Evening,No,
5222,Airport,NA,No Cars Available,14/07/2016 21:05:08,NA,14/07/2016,9:05:08 PM,NA,NA,21,Evening,No,
5223,Airport,NA,No Cars Available,14/07/2016 21:03:46,NA,14/07/2016,9:03:46 PM,NA,NA,21,Evening,No,
5224,City,64,Trip Completed,14/07/2016 21:07:44,14/07/2016 22:19:37,14/07/2016,9:07:44 PM,14/07/2016,10:19:37 PM,21,Evening,Yes,
5225,City,178,Cancelled,14/07/2016 21:06:59,NA,14/07/2016,9:06:59 PM,NA,NA,21,Evening,No,
5226,Airport,NA,No Cars Available,14/07/2016 21:05:37,NA,14/07/2016,9:05:37 PM,NA,NA,21,Evening,No,
5227,Airport,199,Trip Completed,14/07/2016 21:02:35,14/07/2016 22:19:25,14/07/2016,9:02:35 PM,14/07/2016,10:19:25 PM,21,Evening,Yes,
5228,Airport,NA,No Cars Available,14/07/2016 21:14:49,NA,14/07/2016,9:14:49 PM,NA,NA,21,Evening,No,
5229,Airport,NA,No Cars Available,14/07/2016 21:02:42,NA,14/07/2016,9:02:42 PM,NA,NA,21,Evening,No,
5230,Airport,NA,No Cars Available,14/07/2016 21:09:10,NA,14/07/2016,9:09:10 PM,NA,NA,21,Evening,No,
5231,Airport,NA,No Cars Available,14/07/2016 21:08:03,NA,14/07/2016,9:08:03 PM,NA,NA,21,Evening,No,
5232,Airport,NA,No Cars Available,14/07/2016 21:10:04,NA,14/07/2016,9:10:04 PM,NA,NA,21,Evening,No,
5233,City,NA,No Cars Available,14/07/2016 21:11:18,NA,14/07/2016,9:11:18 PM,NA,NA,21,Evening,No,
5234,City,27,Trip Completed,14/07/2016 21:09:47,14/07/2016 21:52:37,14/07/2016,9:09:47 PM,14/07/2016,9:52:37 PM,21,Evening,Yes,
5235,Airport,49,Trip Completed,14/07/2016 21:08:55,14/07/2016 22:00:26,14/07/2016,9:08:55 PM,14/07/2016,10:00:26 PM,21,Evening,Yes,
5236,Airport,NA,No Cars Available,14/07/2016 21:06:40,NA,14/07/2016,9:06:40 PM,NA,NA,21,Evening,No,
5237,Airport,NA,No Cars Available,14/07/2016 21:09:26,NA,14/07/2016,9:09:26 PM,NA,NA,21,Evening,No,
5238,Airport,NA,No Cars Available,14/07/2016 21:06:15,NA,14/07/2016,9:06:15 PM,NA,NA,21,Evening,No,
5239,Airport,NA,No Cars Available,14/07/2016 21:12:36,NA,14/07/2016,9:12:36 PM,NA,NA,21,Evening,No,
5240,Airport,NA,No Cars Available,14/07/2016 21:11:16,NA,14/07/2016,9:11:16 PM,NA,NA,21,Evening,No,
5241,City,144,Trip Completed,14/07/2016 21:13:16,14/07/2016 21:42:26,14/07/2016,9:13:16 PM,14/07/2016,9:42:26 PM,21,Evening,Yes,
5242,Airport,NA,No Cars Available,14/07/2016 21:13:02,NA,14/07/2016,9:13:02 PM,NA,NA,21,Evening,No,
5243,City,50,Trip Completed,14/07/2016 21:12:10,14/07/2016 22:15:12,14/07/2016,9:12:10 PM,14/07/2016,10:15:12 PM,21,Evening,Yes,
5244,Airport,NA,No Cars Available,14/07/2016 21:18:49,NA,14/07/2016,9:18:49 PM,NA,NA,21,Evening,No,
5245,Airport,NA,No Cars Available,14/07/2016 21:17:05,NA,14/07/2016,9:17:05 PM,NA,NA,21,Evening,No,
5246,Airport,NA,No Cars Available,14/07/2016 21:13:41,NA,14/07/2016,9:13:41 PM,NA,NA,21,Evening,No,
5247,Airport,NA,No Cars Available,14/07/2016 21:18:25,NA,14/07/2016,9:18:25 PM,NA,NA,21,Evening,No,
5248,City,183,Cancelled,14/07/2016 21:18:23,NA,14/07/2016,9:18:23 PM,NA,NA,21,Evening,No,
5249,Airport,NA,No Cars Available,14/07/2016 21:15:21,NA,14/07/2016,9:15:21 PM,NA,NA,21,Evening,No,
5250,Airport,NA,No Cars Available,14/07/2016 21:23:38,NA,14/07/2016,9:23:38 PM,NA,NA,21,Evening,No,
5251,Airport,143,Cancelled,14/07/2016 21:17:51,NA,14/07/2016,9:17:51 PM,NA,NA,21,Evening,No,
5252,Airport,NA,No Cars Available,14/07/2016 21:22:57,NA,14/07/2016,9:22:57 PM,NA,NA,21,Evening,No,
5253,Airport,NA,No Cars Available,14/07/2016 21:23:40,NA,14/07/2016,9:23:40 PM,NA,NA,21,Evening,No,
5254,City,3,Trip Completed,14/07/2016 21:23:03,14/07/2016 22:25:19,14/07/2016,9:23:03 PM,14/07/2016,10:25:19 PM,21,Evening,Yes,
5255,Airport,295,Trip Completed,14/07/2016 21:19:45,14/07/2016 22:09:36,14/07/2016,9:19:45 PM,14/07/2016,10:09:36 PM,21,Evening,Yes,
5256,Airport,NA,No Cars Available,14/07/2016 21:24:01,NA,14/07/2016,9:24:01 PM,NA,NA,21,Evening,No,
5257,Airport,NA,No Cars Available,14/07/2016 21:18:16,NA,14/07/2016,9:18:16 PM,NA,NA,21,Evening,No,
5258,Airport,NA,No Cars Available,14/07/2016 21:27:13,NA,14/07/2016,9:27:13 PM,NA,NA,21,Evening,No,
5259,Airport,NA,No Cars Available,14/07/2016 21:30:20,NA,14/07/2016,9:30:20 PM,NA,NA,21,Evening,No,
5260,Airport,NA,No Cars Available,14/07/2016 21:26:42,NA,14/07/2016,9:26:42 PM,NA,NA,21,Evening,No,
5261,Airport,NA,No Cars Available,14/07/2016 21:25:25,NA,14/07/2016,9:25:25 PM,NA,NA,21,Evening,No,
5262,Airport,NA,No Cars Available,14/07/2016 21:28:54,NA,14/07/2016,9:28:54 PM,NA,NA,21,Evening,No,
5263,City,167,Trip Completed,14/07/2016 21:30:34,14/07/2016 21:59:26,14/07/2016,9:30:34 PM,14/07/2016,9:59:26 PM,21,Evening,Yes,
5264,Airport,NA,No Cars Available,14/07/2016 21:34:56,NA,14/07/2016,9:34:56 PM,NA,NA,21,Evening,No,
5265,Airport,NA,No Cars Available,14/07/2016 21:30:22,NA,14/07/2016,9:30:22 PM,NA,NA,21,Evening,No,
5266,Airport,243,Cancelled,14/07/2016 21:26:44,NA,14/07/2016,9:26:44 PM,NA,NA,21,Evening,No,
5267,Airport,NA,No Cars Available,14/07/2016 21:28:13,NA,14/07/2016,9:28:13 PM,NA,NA,21,Evening,No,
5268,City,24,Trip Completed,14/07/2016 21:29:35,14/07/2016 22:30:11,14/07/2016,9:29:35 PM,14/07/2016,10:30:11 PM,21,Evening,Yes,
5269,Airport,NA,No Cars Available,14/07/2016 21:36:33,NA,14/07/2016,9:36:33 PM,NA,NA,21,Evening,No,
5270,City,6,Trip Completed,14/07/2016 21:33:55,14/07/2016 22:25:43,14/07/2016,9:33:55 PM,14/07/2016,10:25:43 PM,21,Evening,Yes,
5271,City,66,Trip Completed,14/07/2016 21:33:30,14/07/2016 22:21:00,14/07/2016,9:33:30 PM,14/07/2016,10:21:00 PM,21,Evening,Yes,
5272,City,164,Cancelled,14/07/2016 21:30:10,NA,14/07/2016,9:30:10 PM,NA,NA,21,Evening,No,
5273,Airport,225,Cancelled,14/07/2016 21:29:36,NA,14/07/2016,9:29:36 PM,NA,NA,21,Evening,No,
5274,Airport,NA,No Cars Available,14/07/2016 21:40:58,NA,14/07/2016,9:40:58 PM,NA,NA,21,Evening,No,
5275,City,157,Trip Completed,14/07/2016 21:38:10,14/07/2016 22:21:52,14/07/2016,9:38:10 PM,14/07/2016,10:21:52 PM,21,Evening,Yes,
5276,City,259,Trip Completed,14/07/2016 21:35:46,14/07/2016 22:47:26,14/07/2016,9:35:46 PM,14/07/2016,10:47:26 PM,21,Evening,Yes,
5277,Airport,NA,No Cars Available,14/07/2016 21:37:00,NA,14/07/2016,9:37:00 PM,NA,NA,21,Evening,No,
5278,Airport,NA,No Cars Available,14/07/2016 21:38:13,NA,14/07/2016,9:38:13 PM,NA,NA,21,Evening,No,
5279,Airport,NA,No Cars Available,14/07/2016 21:34:54,NA,14/07/2016,9:34:54 PM,NA,NA,21,Evening,No,
5280,Airport,NA,No Cars Available,14/07/2016 21:34:50,NA,14/07/2016,9:34:50 PM,NA,NA,21,Evening,No,
5281,Airport,NA,No Cars Available,14/07/2016 21:35:55,NA,14/07/2016,9:35:55 PM,NA,NA,21,Evening,No,
5282,Airport,NA,No Cars Available,14/07/2016 21:37:02,NA,14/07/2016,9:37:02 PM,NA,NA,21,Evening,No,
5283,Airport,NA,No Cars Available,14/07/2016 21:39:15,NA,14/07/2016,9:39:15 PM,NA,NA,21,Evening,No,
5284,City,246,Trip Completed,14/07/2016 21:41:42,14/07/2016 22:45:34,14/07/2016,9:41:42 PM,14/07/2016,10:45:34 PM,21,Evening,Yes,
5285,Airport,89,Trip Completed,14/07/2016 21:42:42,14/07/2016 22:12:28,14/07/2016,9:42:42 PM,14/07/2016,10:12:28 PM,21,Evening,Yes,
5286,City,272,Trip Completed,14/07/2016 21:40:48,14/07/2016 22:28:36,14/07/2016,9:40:48 PM,14/07/2016,10:28:36 PM,21,Evening,Yes,
5287,City,169,Trip Completed,14/07/2016 21:46:45,14/07/2016 22:35:39,14/07/2016,9:46:45 PM,14/07/2016,10:35:39 PM,21,Evening,Yes,
5288,Airport,242,Cancelled,14/07/2016 21:42:19,NA,14/07/2016,9:42:19 PM,NA,NA,21,Evening,No,
5289,City,13,Trip Completed,14/07/2016 21:43:24,14/07/2016 22:24:13,14/07/2016,9:43:24 PM,14/07/2016,10:24:13 PM,21,Evening,Yes,
5290,Airport,153,Cancelled,14/07/2016 21:50:06,NA,14/07/2016,9:50:06 PM,NA,NA,21,Evening,No,
5291,Airport,162,Trip Completed,14/07/2016 21:48:06,14/07/2016 22:45:23,14/07/2016,9:48:06 PM,14/07/2016,10:45:23 PM,21,Evening,Yes,
5292,Airport,NA,No Cars Available,14/07/2016 21:52:13,NA,14/07/2016,9:52:13 PM,NA,NA,21,Evening,No,
5293,Airport,NA,No Cars Available,14/07/2016 21:50:36,NA,14/07/2016,9:50:36 PM,NA,NA,21,Evening,No,
5294,City,14,Trip Completed,14/07/2016 21:45:50,14/07/2016 22:16:40,14/07/2016,9:45:50 PM,14/07/2016,10:16:40 PM,21,Evening,Yes,
5295,City,298,Trip Completed,14/07/2016 21:48:59,14/07/2016 22:41:48,14/07/2016,9:48:59 PM,14/07/2016,10:41:48 PM,21,Evening,Yes,
5296,Airport,NA,No Cars Available,14/07/2016 21:49:15,NA,14/07/2016,9:49:15 PM,NA,NA,21,Evening,No,
5297,City,290,Trip Completed,14/07/2016 21:51:46,14/07/2016 22:25:10,14/07/2016,9:51:46 PM,14/07/2016,10:25:10 PM,21,Evening,Yes,
5298,Airport,NA,No Cars Available,14/07/2016 21:54:37,NA,14/07/2016,9:54:37 PM,NA,NA,21,Evening,No,
5299,Airport,NA,No Cars Available,14/07/2016 21:49:20,NA,14/07/2016,9:49:20 PM,NA,NA,21,Evening,No,
5300,Airport,47,Cancelled,14/07/2016 21:52:23,NA,14/07/2016,9:52:23 PM,NA,NA,21,Evening,No,
5301,Airport,NA,No Cars Available,14/07/2016 21:48:17,NA,14/07/2016,9:48:17 PM,NA,NA,21,Evening,No,
5302,Airport,NA,No Cars Available,14/07/2016 21:53:35,NA,14/07/2016,9:53:35 PM,NA,NA,21,Evening,No,
5303,Airport,NA,No Cars Available,14/07/2016 21:54:00,NA,14/07/2016,9:54:00 PM,NA,NA,21,Evening,No,
5304,Airport,NA,No Cars Available,14/07/2016 21:56:00,NA,14/07/2016,9:56:00 PM,NA,NA,21,Evening,No,
5305,Airport,NA,No Cars Available,14/07/2016 21:56:02,NA,14/07/2016,9:56:02 PM,NA,NA,21,Evening,No,
5306,Airport,NA,No Cars Available,14/07/2016 22:01:48,NA,14/07/2016,10:01:48 PM,NA,NA,22,Evening,No,
5307,Airport,NA,No Cars Available,14/07/2016 22:03:36,NA,14/07/2016,10:03:36 PM,NA,NA,22,Evening,No,
5308,Airport,NA,No Cars Available,14/07/2016 21:58:07,NA,14/07/2016,9:58:07 PM,NA,NA,21,Evening,No,
5309,Airport,NA,No Cars Available,14/07/2016 21:58:18,NA,14/07/2016,9:58:18 PM,NA,NA,21,Evening,No,
5310,Airport,NA,No Cars Available,14/07/2016 22:04:21,NA,14/07/2016,10:04:21 PM,NA,NA,22,Evening,No,
5311,Airport,NA,No Cars Available,14/07/2016 22:00:48,NA,14/07/2016,10:00:48 PM,NA,NA,22,Evening,No,
5312,Airport,NA,No Cars Available,14/07/2016 21:58:40,NA,14/07/2016,9:58:40 PM,NA,NA,21,Evening,No,
5313,Airport,255,Trip Completed,14/07/2016 22:02:14,14/07/2016 22:44:00,14/07/2016,10:02:14 PM,14/07/2016,10:44:00 PM,22,Evening,Yes,
5314,Airport,NA,No Cars Available,14/07/2016 22:05:56,NA,14/07/2016,10:05:56 PM,NA,NA,22,Evening,No,
5315,Airport,NA,No Cars Available,14/07/2016 22:05:34,NA,14/07/2016,10:05:34 PM,NA,NA,22,Evening,No,
5316,Airport,NA,No Cars Available,14/07/2016 22:06:30,NA,14/07/2016,10:06:30 PM,NA,NA,22,Evening,No,
5317,Airport,NA,No Cars Available,14/07/2016 22:09:42,NA,14/07/2016,10:09:42 PM,NA,NA,22,Evening,No,
5318,Airport,141,Trip Completed,14/07/2016 22:08:44,14/07/2016 22:58:08,14/07/2016,10:08:44 PM,14/07/2016,10:58:08 PM,22,Evening,Yes,
5319,Airport,NA,No Cars Available,14/07/2016 22:08:03,NA,14/07/2016,10:08:03 PM,NA,NA,22,Evening,No,
5320,Airport,NA,No Cars Available,14/07/2016 22:13:58,NA,14/07/2016,10:13:58 PM,NA,NA,22,Evening,No,
5321,City,102,Trip Completed,14/07/2016 22:09:50,14/07/2016 22:46:06,14/07/2016,10:09:50 PM,14/07/2016,10:46:06 PM,22,Evening,Yes,
5322,Airport,NA,No Cars Available,14/07/2016 22:06:23,NA,14/07/2016,10:06:23 PM,NA,NA,22,Evening,No,
5323,Airport,NA,No Cars Available,14/07/2016 22:13:46,NA,14/07/2016,10:13:46 PM,NA,NA,22,Evening,No,
5324,Airport,NA,No Cars Available,14/07/2016 22:14:46,NA,14/07/2016,10:14:46 PM,NA,NA,22,Evening,No,
5325,City,114,Trip Completed,14/07/2016 22:11:41,14/07/2016 23:12:36,14/07/2016,10:11:41 PM,14/07/2016,11:12:36 PM,22,Evening,Yes,
5326,City,163,Trip Completed,14/07/2016 22:09:30,14/07/2016 23:13:16,14/07/2016,10:09:30 PM,14/07/2016,11:13:16 PM,22,Evening,Yes,
5327,Airport,224,Cancelled,14/07/2016 22:12:35,NA,14/07/2016,10:12:35 PM,NA,NA,22,Evening,No,
5328,Airport,110,Trip Completed,14/07/2016 22:10:37,14/07/2016 22:51:25,14/07/2016,10:10:37 PM,14/07/2016,10:51:25 PM,22,Evening,Yes,
5329,Airport,NA,No Cars Available,14/07/2016 22:15:42,NA,14/07/2016,10:15:42 PM,NA,NA,22,Evening,No,
5330,Airport,NA,No Cars Available,14/07/2016 22:19:56,NA,14/07/2016,10:19:56 PM,NA,NA,22,Evening,No,
5331,Airport,NA,No Cars Available,14/07/2016 22:20:30,NA,14/07/2016,10:20:30 PM,NA,NA,22,Evening,No,
5332,City,NA,No Cars Available,14/07/2016 22:22:39,NA,14/07/2016,10:22:39 PM,NA,NA,22,Evening,No,
5333,Airport,NA,No Cars Available,14/07/2016 22:22:35,NA,14/07/2016,10:22:35 PM,NA,NA,22,Evening,No,
5334,City,NA,No Cars Available,14/07/2016 22:23:02,NA,14/07/2016,10:23:02 PM,NA,NA,22,Evening,No,
5335,Airport,2,Trip Completed,14/07/2016 22:24:13,14/07/2016 23:18:52,14/07/2016,10:24:13 PM,14/07/2016,11:18:52 PM,22,Evening,Yes,
5336,Airport,201,Trip Completed,14/07/2016 22:25:11,14/07/2016 23:41:47,14/07/2016,10:25:11 PM,14/07/2016,11:41:47 PM,22,Evening,Yes,
5337,City,205,Trip Completed,14/07/2016 22:21:28,14/07/2016 23:23:40,14/07/2016,10:21:28 PM,14/07/2016,11:23:40 PM,22,Evening,Yes,
5338,Airport,222,Trip Completed,14/07/2016 22:27:13,14/07/2016 23:34:06,14/07/2016,10:27:13 PM,14/07/2016,11:34:06 PM,22,Evening,Yes,
5339,City,NA,No Cars Available,14/07/2016 22:28:16,NA,14/07/2016,10:28:16 PM,NA,NA,22,Evening,No,
5340,Airport,194,Trip Completed,14/07/2016 22:32:15,14/07/2016 23:44:30,14/07/2016,10:32:15 PM,14/07/2016,11:44:30 PM,22,Evening,Yes,
5341,City,230,Cancelled,14/07/2016 22:34:33,NA,14/07/2016,10:34:33 PM,NA,NA,22,Evening,No,
5342,City,296,Trip Completed,14/07/2016 22:38:38,14/07/2016 23:21:22,14/07/2016,10:38:38 PM,14/07/2016,11:21:22 PM,22,Evening,Yes,
5343,City,NA,No Cars Available,14/07/2016 22:35:51,NA,14/07/2016,10:35:51 PM,NA,NA,22,Evening,No,
5344,Airport,227,Trip Completed,14/07/2016 22:37:51,14/07/2016 23:35:14,14/07/2016,10:37:51 PM,14/07/2016,11:35:14 PM,22,Evening,Yes,
5345,Airport,260,Trip Completed,14/07/2016 22:43:48,14/07/2016 23:40:58,14/07/2016,10:43:48 PM,14/07/2016,11:40:58 PM,22,Evening,Yes,
5346,Airport,NA,No Cars Available,14/07/2016 22:46:35,NA,14/07/2016,10:46:35 PM,NA,NA,22,Evening,No,
5347,Airport,16,Trip Completed,14/07/2016 22:51:47,14/07/2016 23:53:42,14/07/2016,10:51:47 PM,14/07/2016,11:53:42 PM,22,Evening,Yes,
5348,City,40,Trip Completed,14/07/2016 22:50:55,14/07/2016 23:45:17,14/07/2016,10:50:55 PM,14/07/2016,11:45:17 PM,22,Evening,Yes,
5349,Airport,72,Trip Completed,14/07/2016 22:55:36,14/07/2016 23:22:32,14/07/2016,10:55:36 PM,14/07/2016,11:22:32 PM,22,Evening,Yes,
5350,City,162,Trip Completed,14/07/2016 22:52:35,14/07/2016 23:42:51,14/07/2016,10:52:35 PM,14/07/2016,11:42:51 PM,22,Evening,Yes,
5351,City,NA,No Cars Available,14/07/2016 22:54:12,NA,14/07/2016,10:54:12 PM,NA,NA,22,Evening,No,
5352,Airport,37,Trip Completed,14/07/2016 23:01:45,14/07/2016 23:45:53,14/07/2016,11:01:45 PM,14/07/2016,11:45:53 PM,23,Evening,Yes,
5353,Airport,NA,No Cars Available,14/07/2016 22:54:09,NA,14/07/2016,10:54:09 PM,NA,NA,22,Evening,No,
